,x [nm],y [nm],n_match,C1_id,C2_id,C3_id,C4_id,C1_posX,C1_posY,C2_posX,C2_posY,C3_posX,C3_posY,C4_posX,C4_posY,C1_sigma,C2_sigma,C3_sigma,C4_sigma,C1_int,C2_int,C3_int,C4_int
10454,130173.56702640463,125903.74187971922,1,,,,7866,,,,,,,130173.56702640463,125903.74187971922,,,,123.5970382779666,,,,4415.550151584077
10455,130222.1775451525,85798.36617478139,1,,,,7869,,,,,,,130222.1775451525,85798.36617478139,,,,86.80633174318916,,,,2205.983892379843
10456,130770.26213437533,46866.712650645226,1,,,,7897,,,,,,,130770.26213437533,46866.712650645226,,,,107.27832379213643,,,,6578.239338889211
10457,130560.31148899432,9981.52902038615,1,,,,7884,,,,,,,130560.31148899432,9981.52902038615,,,,282.16621516492404,,,,52458.64328315905
10458,130812.28861835827,38002.03069144627,1,,,,7895,,,,,,,130812.28861835827,38002.03069144627,,,,128.9132487767587,,,,4581.666844301708
10459,130781.33076378368,27715.563080038795,1,,,,7894,,,,,,,130781.33076378368,27715.563080038795,,,,87.60418521436968,,,,2119.364797091097
10460,130701.36681862676,62436.087012846336,1,,,,7893,,,,,,,130701.36681862676,62436.087012846336,,,,134.93171545930346,,,,6535.518023019773
10461,130666.2931144298,99524.88565544914,1,,,,7892,,,,,,,130666.2931144298,99524.88565544914,,,,104.42546151478165,,,,1623.2608278827963
10462,130643.8900232702,40984.22425171082,1,,,,7891,,,,,,,130643.8900232702,40984.22425171082,,,,176.46022852745162,,,,5321.5480947929545
10463,130669.4490753966,22938.03416940418,1,,,,7890,,,,,,,130669.4490753966,22938.03416940418,,,,162.201599725952,,,,7963.083614265275
10464,130616.7259512378,21971.905439600643,1,,,,7889,,,,,,,130616.7259512378,21971.905439600643,,,,145.70521391585777,,,,9603.27934169934
10465,130585.23003765984,38512.10760386328,1,,,,7888,,,,,,,130585.23003765984,38512.10760386328,,,,103.66441227899097,,,,2203.071084365119
10466,130609.74292018938,26888.598260180705,1,,,,7887,,,,,,,130609.74292018938,26888.598260180705,,,,159.88999256811448,,,,19962.18782762471
10467,130550.031826853,16648.164028873183,1,,,,7886,,,,,,,130550.031826853,16648.164028873183,,,,172.7622462490014,,,,15272.610769389
10468,130596.5848363776,15205.919318782542,1,,,,7885,,,,,,,130596.5848363776,15205.919318782542,,,,121.33517075071376,,,,2944.3232640212696
10469,130547.57967803442,81821.19275512398,1,,,,7883,,,,,,,130547.57967803442,81821.19275512398,,,,149.22979363407438,,,,12652.259714867045
10470,130251.63243825076,113805.58434597409,1,,,,7870,,,,,,,130251.63243825076,113805.58434597409,,,,69.27078353959453,,,,705.4027324937265
10471,130517.4501563805,41713.7791120954,1,,,,7882,,,,,,,130517.4501563805,41713.7791120954,,,,124.25109629739003,,,,5099.246888136902
10472,130510.8509785645,32914.73238084852,1,,,,7881,,,,,,,130510.8509785645,32914.73238084852,,,,79.67595796396114,,,,2387.1049819494856
10473,130438.451487283,21358.97983869596,1,,,,7879,,,,,,,130438.451487283,21358.97983869596,,,,83.43160599510584,,,,2907.2572100434286
10474,130419.99813311234,111242.5135648385,1,,,,7878,,,,,,,130419.99813311234,111242.5135648385,,,,169.3178829860865,,,,12467.737288554032
10475,130380.71722418458,104556.61186741784,1,,,,7877,,,,,,,130380.71722418458,104556.61186741784,,,,210.543222517068,,,,16527.232801362694
10476,130394.65383322924,70556.88001054827,1,,,,7876,,,,,,,130394.65383322924,70556.88001054827,,,,124.5399149321963,,,,3939.993446626067
10477,130369.83503928028,59750.757770060816,1,,,,7875,,,,,,,130369.83503928028,59750.757770060816,,,,117.11050924409376,,,,6110.265855927822
10478,130369.22517208586,46473.18347859741,1,,,,7874,,,,,,,130369.22517208586,46473.18347859741,,,,149.3486900404097,,,,28231.28737586597
10479,130358.78854214458,72470.8998534141,1,,,,7873,,,,,,,130358.78854214458,72470.8998534141,,,,87.17854367737428,,,,3160.594499714596
10480,130317.82552639607,63523.45525503465,1,,,,7872,,,,,,,130317.82552639607,63523.45525503465,,,,207.46565076399065,,,,22526.640080720124
10481,130304.92333439652,6414.935891434062,1,,,,7871,,,,,,,130304.92333439652,6414.935891434062,,,,128.97214388246798,,,,6116.940276713469
10482,127445.36143707349,69053.7781326154,1,,,,7716,,,,,,,127445.36143707349,69053.7781326154,,,,116.03901252447208,,,,7821.604419104296
10483,127482.62861282604,39778.327612930654,1,,,,7714,,,,,,,127482.62861282604,39778.327612930654,,,,132.84525920405073,,,,8069.410891303562
10484,123546.52947766626,2564.430446790556,1,,,,7477,,,,,,,123546.52947766626,2564.430446790556,,,,124.18536540023416,,,,7206.528199433795
10485,127482.40812974823,39440.064170768,1,,,,7713,,,,,,,127482.40812974823,39440.064170768,,,,118.01930237229172,,,,4646.599364075992
10486,125056.87418520302,24944.41876579334,1,,,,7563,,,,,,,125056.87418520302,24944.41876579334,,,,130.62975208858407,,,,8128.657257561898
10487,124991.25527602337,68038.00135915366,1,,,,7562,,,,,,,124991.25527602337,68038.00135915366,,,,116.63012524797315,,,,7124.219791040517
10488,124938.6844670136,63155.610858405256,1,,,,7561,,,,,,,124938.6844670136,63155.610858405256,,,,174.55625799226306,,,,7052.196072223714
10489,124970.9797665859,58721.98452705192,1,,,,7560,,,,,,,124970.9797665859,58721.98452705192,,,,155.0621288610368,,,,9880.92886610645
10490,124887.24210309012,97693.63778714786,1,,,,7559,,,,,,,124887.24210309012,97693.63778714786,,,,70.7767781120885,,,,1046.3390626440164
10491,124928.21594880064,84001.59595025275,1,,,,7558,,,,,,,124928.21594880064,84001.59595025275,,,,143.74976446022524,,,,6724.052157974788
10492,124917.84680638128,74526.92791863851,1,,,,7557,,,,,,,124917.84680638128,74526.92791863851,,,,148.36698755010394,,,,10847.02910472133
10493,124899.23093879128,63545.606428948784,1,,,,7556,,,,,,,124899.23093879128,63545.606428948784,,,,127.65229627980786,,,,4986.878302651782
10494,124854.4132572634,22062.81935281482,1,,,,7555,,,,,,,124854.4132572634,22062.81935281482,,,,268.6381348402306,,,,34767.197838463486
10495,124802.34121817636,57458.33546484223,1,,,,7554,,,,,,,124802.34121817636,57458.33546484223,,,,112.75947507025028,,,,5942.931770378512
10496,124858.49515505804,29025.35798274688,1,,,,7553,,,,,,,124858.49515505804,29025.35798274688,,,,116.22869554581304,,,,5370.904903622137
10497,124794.94293454912,102854.8104494082,1,,,,7552,,,,,,,124794.94293454912,102854.8104494082,,,,79.96154281247509,,,,1899.2489731716607
10498,124709.09577994866,87995.42272694627,1,,,,7551,,,,,,,124709.09577994866,87995.42272694627,,,,149.49603883660595,,,,4472.225713358695
10499,124840.6377611651,75758.64388318507,1,,,,7550,,,,,,,124840.6377611651,75758.64388318507,,,,141.16542815676902,,,,4193.669138317228
10500,124763.6015035484,55026.223610732006,1,,,,7549,,,,,,,124763.6015035484,55026.223610732006,,,,128.60707428780793,,,,9172.736845229649
10501,124804.21507926834,10472.873412927376,1,,,,7548,,,,,,,124804.21507926834,10472.873412927376,,,,152.1417661001202,,,,7265.2391825918385
10502,124700.90638972196,59569.85242981228,1,,,,7547,,,,,,,124700.90638972196,59569.85242981228,,,,97.28161517473173,,,,4312.189722880857
10503,124583.051654307,101220.0924706105,1,,,,7546,,,,,,,124583.051654307,101220.0924706105,,,,243.65916641272105,,,,18351.07476857384
10504,124667.01089183347,66661.87200243886,1,,,,7545,,,,,,,124667.01089183347,66661.87200243886,,,,67.5114737197398,,,,736.7920363186996
10505,124672.84883682495,43942.70895372669,1,,,,7544,,,,,,,124672.84883682495,43942.70895372669,,,,111.58143559184022,,,,4480.219191187636
10506,124647.14574374392,29898.778290405047,1,,,,7542,,,,,,,124647.14574374392,29898.778290405047,,,,134.81212978123293,,,,10448.966575981183
10507,124658.88885408692,8102.921058017116,1,,,,7541,,,,,,,124658.88885408692,8102.921058017116,,,,121.91471912258676,,,,5796.253174285733
10508,124598.95810039152,69371.5349574151,1,,,,7540,,,,,,,124598.95810039152,69371.5349574151,,,,140.20598020248133,,,,7683.223146447455
10509,124604.23568401426,42571.23166414377,1,,,,7539,,,,,,,124604.23568401426,42571.23166414377,,,,130.99293763789393,,,,5596.365040900893
10510,124611.26429665816,35894.25667123799,1,,,,7538,,,,,,,124611.26429665816,35894.25667123799,,,,1.112114675080399,,,,503.8024375958411
10511,125142.56620741216,105784.49002703304,1,,,,7564,,,,,,,125142.56620741216,105784.49002703304,,,,130.79512955209714,,,,2551.6793064487224
10512,125111.4331202692,114258.66497631151,1,,,,7565,,,,,,,125111.4331202692,114258.66497631151,,,,160.3633513304262,,,,6808.673323101859
10513,125105.94831285802,34052.466079266655,1,,,,7566,,,,,,,125105.94831285802,34052.466079266655,,,,134.96233420815508,,,,6725.88014130265
10514,125376.50293099112,16013.171194383807,1,,,,7582,,,,,,,125376.50293099112,16013.171194383807,,,,95.7578968148865,,,,1950.9721511117489
10515,125583.52528467534,65146.7286513572,1,,,,7593,,,,,,,125583.52528467534,65146.7286513572,,,,134.45397811140484,,,,3926.485642692248
10516,125547.41748225484,12257.639689635227,1,,,,7592,,,,,,,125547.41748225484,12257.639689635227,,,,123.27473761097338,,,,9670.044133264306
10517,125517.61050315376,100101.91613340996,1,,,,7591,,,,,,,125517.61050315376,100101.91613340996,,,,111.60120168342424,,,,2513.0880713077754
10518,125499.91327702286,72230.30333761896,1,,,,7590,,,,,,,125499.91327702286,72230.30333761896,,,,167.66764321420368,,,,9152.077593861832
10519,125460.58522579695,46988.64486179622,1,,,,7589,,,,,,,125460.58522579695,46988.64486179622,,,,79.88210766691876,,,,2002.2041227561865
10520,125496.10281455403,36721.25593055773,1,,,,7588,,,,,,,125496.10281455403,36721.25593055773,,,,159.67832543233325,,,,14055.338388412829
10521,125462.02192227096,117424.81868050215,1,,,,7587,,,,,,,125462.02192227096,117424.81868050215,,,,144.30438558085262,,,,7291.101960426858
10522,125534.43163973789,60991.39293690184,1,,,,7586,,,,,,,125534.43163973789,60991.39293690184,,,,177.366545463224,,,,9072.854277550432
10523,125445.21084212024,58840.82421641448,1,,,,7585,,,,,,,125445.21084212024,58840.82421641448,,,,101.57194608336196,,,,8366.713494074065
10524,125431.19512536544,50499.82249809101,1,,,,7584,,,,,,,125431.19512536544,50499.82249809101,,,,138.4916567706473,,,,7099.308289954102
10525,125374.98906872854,77116.46614997882,1,,,,7583,,,,,,,125374.98906872854,77116.46614997882,,,,166.0189958946914,,,,10963.462142649583
10526,125266.30091691308,69802.71934459635,1,,,,7581,,,,,,,125266.30091691308,69802.71934459635,,,,197.2138416709689,,,,14151.947734864572
10527,125072.1265338382,93623.78042190164,1,,,,7567,,,,,,,125072.1265338382,93623.78042190164,,,,25.998659571543524,,,,463.7715826488036
10528,125340.01602119944,39419.44385217721,1,,,,7580,,,,,,,125340.01602119944,39419.44385217721,,,,128.35766072745483,,,,7896.6921934957745
10529,125252.51985718308,17209.9156654211,1,,,,7579,,,,,,,125252.51985718308,17209.9156654211,,,,144.6522823250913,,,,12963.091761866444
10530,125198.75644445705,91777.3802934646,1,,,,7578,,,,,,,125198.75644445705,91777.3802934646,,,,123.12827096463238,,,,5340.610560156853
10531,125169.694974436,88346.89381707605,1,,,,7577,,,,,,,125169.694974436,88346.89381707605,,,,102.39891683079716,,,,1815.4983058199423
10532,125222.67556197522,83615.06416737623,1,,,,7576,,,,,,,125222.67556197522,83615.06416737623,,,,152.1678797803346,,,,7169.12786924929
10533,125241.78077858804,67134.82774107282,1,,,,7575,,,,,,,125241.78077858804,67134.82774107282,,,,243.65987277388737,,,,41736.17187080763
10534,125233.21267223844,51423.04865159898,1,,,,7573,,,,,,,125233.21267223844,51423.04865159898,,,,102.78477730153608,,,,3450.7783941672487
10535,125234.44226192884,42276.527159933656,1,,,,7572,,,,,,,125234.44226192884,42276.527159933656,,,,111.2083080252915,,,,7856.822803069484
10536,125195.37185002716,6757.481770346557,1,,,,7571,,,,,,,125195.37185002716,6757.481770346557,,,,153.83746133553078,,,,17959.80245083784
10537,125128.37367446332,106794.53207045564,1,,,,7569,,,,,,,125128.37367446332,106794.53207045564,,,,66.25672747439478,,,,1110.6395588350258
10538,125139.40925097615,95977.91893572253,1,,,,7568,,,,,,,125139.40925097615,95977.91893572253,,,,127.09252695118646,,,,3923.081807249115
10539,124532.24684602352,26218.105270112028,1,,,,7537,,,,,,,124532.24684602352,26218.105270112028,,,,118.54364757066158,,,,3913.334059118763
10540,124627.02330850808,21859.20714665331,1,,,,7536,,,,,,,124627.02330850808,21859.20714665331,,,,143.6203890041812,,,,7380.869723037231
10541,124604.06989676984,106242.6885083796,1,,,,7535,,,,,,,124604.06989676984,106242.6885083796,,,,127.1101946748172,,,,2911.803298856637
10542,123777.20159144558,17458.558400636364,1,,,,7491,,,,,,,123777.20159144558,17458.558400636364,,,,86.48098973950619,,,,1948.5661845127656
10543,123759.7803238684,81579.48384089013,1,,,,7502,,,,,,,123759.7803238684,81579.48384089013,,,,118.2302376231116,,,,3837.8842384417608
10544,123830.61229822262,66767.5107097107,1,,,,7501,,,,,,,123830.61229822262,66767.5107097107,,,,130.88099074183478,,,,12211.000339017752
10545,123801.98533787034,64653.96518023211,1,,,,7500,,,,,,,123801.98533787034,64653.96518023211,,,,131.47240320816664,,,,9247.659985048043
10546,123776.4864975264,64297.802060021335,1,,,,7499,,,,,,,123776.4864975264,64297.802060021335,,,,154.15036521492422,,,,8777.42909138716
10547,123824.46885504604,61568.43746018969,1,,,,7498,,,,,,,123824.46885504604,61568.43746018969,,,,139.15106303526264,,,,8521.27095465479
10548,123820.05998241824,43907.92779006353,1,,,,7497,,,,,,,123820.05998241824,43907.92779006353,,,,150.7197428758401,,,,16977.450741375756
10549,123808.99626420198,7084.937413765776,1,,,,7496,,,,,,,123808.99626420198,7084.937413765776,,,,92.77364457944492,,,,1960.6814977331453
10550,123725.01725132592,121182.28459243305,1,,,,7495,,,,,,,123725.01725132592,121182.28459243305,,,,477.9491643675881,,,,182424.6366731157
10551,123737.0401468008,50471.30767731991,1,,,,7494,,,,,,,123737.0401468008,50471.30767731991,,,,150.37271521492758,,,,13106.627323345145
10552,123736.14431189424,46011.93911044378,1,,,,7493,,,,,,,123736.14431189424,46011.93911044378,,,,107.82813237952216,,,,8839.778552801585
10553,123770.8242449311,43525.61617387641,1,,,,7492,,,,,,,123770.8242449311,43525.61617387641,,,,169.21693432750314,,,,24141.9916583867
10554,123731.60325240306,6158.518277948891,1,,,,7490,,,,,,,123731.60325240306,6158.518277948891,,,,114.48640960574744,,,,4371.933362947263
10555,123959.25430222058,14957.195420908189,1,,,,7504,,,,,,,123959.25430222058,14957.195420908189,,,,143.35044829294597,,,,8649.186956448417
10556,123757.13199576925,4428.975097689441,1,,,,7489,,,,,,,123757.13199576925,4428.975097689441,,,,219.5161933785373,,,,22000.026738993984
10557,123697.03290738388,106787.51080724936,1,,,,7488,,,,,,,123697.03290738388,106787.51080724936,,,,138.61800270101378,,,,4517.364881872039
10558,123633.59298590728,1685.700173392497,1,,,,7487,,,,,,,123633.59298590728,1685.700173392497,,,,150.917177216853,,,,6367.303638926614
10559,123681.42558686309,86770.63505901815,1,,,,7486,,,,,,,123681.42558686309,86770.63505901815,,,,202.51620104849465,,,,19324.54095365643
10560,123594.53323724346,76337.85520373203,1,,,,7485,,,,,,,123594.53323724346,76337.85520373203,,,,105.1729936214159,,,,5344.090234573168
10561,123447.84559197542,118586.18115027252,1,,,,7484,,,,,,,123447.84559197542,118586.18115027252,,,,479.253202631777,,,,210779.6051719056
10562,123546.542506438,111931.9893503623,1,,,,7483,,,,,,,123546.542506438,111931.9893503623,,,,68.08565548439613,,,,1221.2971557677186
10563,123551.51854956294,59979.394726555794,1,,,,7481,,,,,,,123551.51854956294,59979.394726555794,,,,435.7255965793232,,,,158845.79556043394
10564,123532.44839391638,57807.15349987832,1,,,,7480,,,,,,,123532.44839391638,57807.15349987832,,,,128.6478389952578,,,,7372.614904713997
10565,123566.14126159862,57188.91666844517,1,,,,7479,,,,,,,123566.14126159862,57188.91666844517,,,,118.01728339217917,,,,7372.508954861631
10566,123566.00588663064,5485.757777103181,1,,,,7478,,,,,,,123566.00588663064,5485.757777103181,,,,186.41038619982228,,,,9489.882649062556
10567,123790.09653354443,86855.63660623271,1,,,,7503,,,,,,,123790.09653354443,86855.63660623271,,,,269.58785047235307,,,,54030.977488240096
10568,123939.17383064868,27109.146157556752,1,,,,7505,,,,,,,123939.17383064868,27109.146157556752,,,,92.64006631555976,,,,1599.3072745616662
10569,124506.8737011267,95405.99353540188,1,,,,7534,,,,,,,124506.8737011267,95405.99353540188,,,,156.41315064478573,,,,6491.056187957998
10570,124210.44294801143,92665.93320500394,1,,,,7520,,,,,,,124210.44294801143,92665.93320500394,,,,341.6506330268481,,,,109129.8079434633
10571,124568.92838684404,93783.7358052871,1,,,,7533,,,,,,,124568.92838684404,93783.7358052871,,,,126.80596614068185,,,,3174.8673053601724
10572,124497.75553918043,64058.73229389791,1,,,,7532,,,,,,,124497.75553918043,64058.73229389791,,,,138.41028250527108,,,,5168.136128475621
10573,124540.37053937008,53254.08400466837,1,,,,7531,,,,,,,124540.37053937008,53254.08400466837,,,,101.61125779410324,,,,8215.907519145774
10574,124432.36247356056,117146.01149553792,1,,,,7529,,,,,,,124432.36247356056,117146.01149553792,,,,268.6077205305958,,,,37041.42000220956
10575,124376.25547438452,34808.95941883576,1,,,,7528,,,,,,,124376.25547438452,34808.95941883576,,,,99.2782485693936,,,,5196.27959974423
10576,124335.63339673808,42933.51617744806,1,,,,7527,,,,,,,124335.63339673808,42933.51617744806,,,,127.3877615432131,,,,12602.262488920522
10577,124343.0256623988,28124.65657726584,1,,,,7526,,,,,,,124343.0256623988,28124.65657726584,,,,165.13431275994407,,,,7965.990501279204
10578,124304.8317719314,59760.86226134079,1,,,,7524,,,,,,,124304.8317719314,59760.86226134079,,,,174.89855241225328,,,,12912.84991400897
10579,124170.72822179191,43747.81894137512,1,,,,7523,,,,,,,124170.72822179191,43747.81894137512,,,,138.3511661326628,,,,5870.490815704453
10580,124225.0682218038,19030.89715953356,1,,,,7522,,,,,,,124225.0682218038,19030.89715953356,,,,177.63233282215904,,,,9867.193239992414
10581,124258.70302548792,2912.637055767483,1,,,,7521,,,,,,,124258.70302548792,2912.637055767483,,,,124.0663718865495,,,,3627.621419124877
10582,124223.98288694264,85169.52733971272,1,,,,7519,,,,,,,124223.98288694264,85169.52733971272,,,,230.6357659522809,,,,18922.49144471889
10583,123943.44434415428,33917.269011714845,1,,,,7506,,,,,,,123943.44434415428,33917.269011714845,,,,198.55083847417217,,,,14194.847384140548
